time,index
3503,14834.7305
3504,14787.8701
3505,14360.5596
3506,13966.4297
3507,14135.2598
3508,14321.0498
3509,14177.3604
3510,14208.9502
3511,14194.3496
3512,13776.7197
3513,13493.0303
3514,13330.8398
3515,13504.1699
3516,13522.0400
3517,13457.6904
3518,13223.8604
3519,13154.4404
3520,12621.8496
3521,12583.3604
3522,12950.4902
3523,12707.9004
3524,12851.4102
3525,12677.8897
3526,12760.6397
3527,12727.2998
3528,12584.2197
3529,12063.7100
3530,12386.6104
3531,12202.0996
3532,12213.6699
3533,12706.4297
3534,12989.4697
3535,12606.4502
3536,12972.7998
3537,13548.9502
3538,13448.1299
3539,13311.5000
3540,13274.6104
3541,13249.5498
3542,13293.1104
3543,13386.0400
3544,13814.2402
3545,13718.1397
3546,13390.9902
3547,13600.7803
3548,13540.8096
3549,13585.1397
3550,13604.7998
3551,13636.6104
3552,13259.1699
3553,13250.0898
3554,13335.9502
3555,13637.8701
3556,13459.1797
3557,13721.2695
3558,13877.9502
3559,13839.0996
3560,13810.5996
3561,13753.9902
3562,13739.0703
3563,13629.6104
3564,13420.1299
3565,13174.4102
3566,13141.3799
3567,13207.4902
3568,13451.8701
3569,13576.0098
3570,13703.4297
3571,13808.8897
3572,13675.4902
3573,13526.6797
3574,13523.3096
3575,13248.8897
3576,13102.5000
3577,12948.7803
3578,13133.6602
3579,12918.7100
3580,13187.4502
3581,13174.0195
3582,12961.9697
3583,13004.2100
3584,12827.8203
3585,13042.5303
3586,13184.7500
3587,13207.5303
3588,12999.4805
3589,12690.6797
3590,12713.9004
3591,12527.9004
3592,12660.2002
3593,12612.7900
3594,12624.5303
3595,12495.2500
3596,12427.1904
3597,12279.8203
3598,12301.6797
3599,12236.4502
3600,12214.0996
3601,12039.8203
3602,12182.1699
3603,12086.6602
3604,12316.6904
3605,12478.7402
3606,12466.3701
3607,12269.0801
3608,12148.8096
3609,12007.1904
3610,11958.0098
3611,11716.7695
3612,11765.8096
3613,11694.2900
3614,11991.0098
3615,12141.6299
3616,11832.4404
3617,11754.8096
3618,11458.7002
3619,11440.3496
3620,11188.5703
3621,11345.3799
3622,11110.2998
3623,11234.7197
3624,11300.5303
3625,11242.4102
3626,11315.6299
3627,11090.4805
3628,10902.6397
3629,11136.8604
3630,10943.1397
3631,10664.3203
3632,10384.2002
3633,10366.3203
3634,10417.3604
3635,9493.6201
3636,9569.2100
3637,9655.4502
3638,9319.3496
3639,9307.9004
3640,9558.1504
3641,9317.9805
3642,8934.2002
3643,9284.5000
3644,9210.0596
3645,9371.7500
3646,9600.7900
3647,9950.7002
3648,9897.1396
3649,10286.3897
3650,10277.3799
3651,9967.8301
3652,10358.9297
3653,10298.2402
3654,10522.6104
3655,10274.1299
3656,10130.5898
3657,10148.4902
3658,10260.8096
3659,9880.6104
3660,9825.8398
3661,9797.5400
3662,10219.8398
3663,10243.4600
3664,10243.4600
3665,10404.7402
3666,10178.0898
3667,10076.4297
3668,10073.9697
3669,10158.8496
3670,10186.0596
3671,10430.7197
3672,10356.0498
3673,10269.7900
3674,10538.6201
3675,10609.2500
3676,10592.4502
3677,10662.8398
3678,10950.0400
3679,11239.3897
3680,11287.3701
3681,11360.2598
3682,11225.7900
3683,11173.9199
3684,11253.2998
3685,11322.3604
3686,11391.9600
3687,11261.5400
3688,11066.1904
3689,11090.7402
3690,11279.2500
3691,11155.1504
3692,11427.2803
3693,11678.4404
3694,11745.8398
3695,11832.1797
3696,11784.9199
3697,11693.0498
3698,11847.0596
3699,11529.5400
3700,11466.1104
3701,11465.7803
3702,11486.9297
3703,11565.2305
3704,11601.1397
3705,11158.0996
3706,11209.7803
3707,11359.5000
3708,11431.5898
3709,11397.2100
3710,11350.8496
3711,11423.5195
3712,11702.1504
3713,11892.6397
3714,11713.7100
3715,11440.7197
3716,11256.0703
3717,11166.4600
3718,11209.4297
3719,11013.5898
3720,10964.0898
3721,11013.8398
3722,10972.9600
3723,11000.2500
3724,10797.6904
3725,10762.1397
3726,10741.4600
3727,10772.9600
3728,10767.4600
3729,11014.2402
3730,10756.9600
3731,10725.2998
3732,10691.2500
3733,10721.3203
3734,10609.1904
3735,10592.3897
3736,10409.6797
3737,10518.9902
3738,10832.7402
3739,10961.8799
3740,11002.8096
3741,10840.4902
3742,10749.0596
3743,10788.9004
3744,10664.9404
3745,10496.0195
3746,10547.1299
3747,10648.7100
3748,10482.5498
3749,10425.3096
3750,10704.1201
3751,10985.8398
3752,11003.0000
3753,11188.0703
3754,11233.2305
3755,11318.8701
3756,11273.8604
3757,11217.5000
3758,11303.7002
3759,11210.2500
3760,11230.6397
3761,11222.8301
3762,11036.5996
3763,10829.7305
3764,10863.0703
3765,10836.6397
3766,10786.9199
3767,10987.8799
3768,11032.9199
3769,10878.0400
3770,10833.9600
3771,10831.3701
3772,10723.6797
3773,10733.6904
3774,10643.1397
3775,10744.9102
3776,10710.4805
3777,10727.9805
3778,10788.5303
3779,11090.5801
3780,11217.1504
3781,11252.1797
3782,11139.4199
3783,11345.1797
3784,11396.5703
3785,11409.2900
3786,11385.0801
3787,11361.4902
3788,11497.5801
3789,11780.1104
3790,11797.2197
3791,11736.2002
3792,11795.9805
3793,11768.3096
3794,11700.7598
3795,11645.9004
3796,11733.4297
3797,11690.3096
3798,11838.3604
3799,11832.7695
3800,11974.6104
3801,11753.2900
3802,11795.2002
3803,11624.7500
3804,11626.7803
3805,11564.7305
3806,11581.5801
3807,11430.6602
3808,11380.6104
3809,11301.9404
3810,11359.7998
3811,11312.5498
3812,11402.3799
3813,11380.7695
3814,11284.7100
3815,11288.8398
3816,11215.0195
3817,11147.9697
3818,11119.3301
3819,10955.5195
3820,10832.2598
3821,10852.0400
3822,10673.1104
3823,10754.4102
3824,10591.8604
3825,10657.3398
3826,10608.9805
3827,10355.9199
3828,10518.0898
3829,10598.5498
3830,10491.7598
3831,10579.1904
3832,10765.5801
3833,10806.1602
3834,10803.4502
3835,10843.1504
3836,10787.5400
3837,10558.8096
3838,10648.2998
3839,10581.6602
3840,10421.4902
3841,10335.1201
3842,10452.5498
3843,10325.4600
3844,10110.2500
3845,10313.8897
3846,9971.9902
3847,9884.7803
3848,9773.1201
3849,9975.9902
3850,10155.2500
3851,10267.3604
3852,10180.0195
3853,9991.7197
3854,9862.3301
3855,9700.6904
3856,9977.7402
3857,9962.2402
3858,10014.0596
3859,9959.9199
3860,10100.0596
3861,9961.3496
3862,10219.7100
3863,10265.0400
3864,10246.9600
3865,10408.0098
3866,10402.2598
3867,10424.0000
3868,10245.6904
3869,10226.3301
3870,10185.5195
3871,10130.2500
3872,10061.1504
3873,10043.8701
3874,9896.9805
3875,9790.6797
3876,9820.3301
3877,9726.0303
3878,9720.8604
3879,9723.6699
3880,9885.7695
3881,9882.3496
3882,9896.3301
3883,9650.9697
3884,9505.1299
3885,9707.2500
3886,9474.0703
3887,9427.7900
3888,9328.2197
3889,9314.8701
3890,9197.6797
3891,9124.9102
3892,9270.7100
3893,9294.4600
3894,9072.2100
3895,9109.3496
3896,8984.3203
3897,9051.3701
3898,8931.4004
3899,8977.4102
3900,8977.3496
3901,8858.6904
3902,8965.7305
3903,9336.3896
3904,9459.1396
3905,9576.1504
3906,9613.0703
3907,9570.3604
3908,9548.9404
3909,9804.6504
3910,9787.4902
3911,9722.5400
3912,9853.7402
3913,9634.6699
3914,9560.4600
3915,9441.2500
3916,9407.6797
3917,9720.8301
3918,9655.3604
3919,9773.9805
3920,9844.3799
3921,9770.6797
3922,9580.8799
3923,9613.8398
3924,9616.6201
3925,9740.8398
3926,9865.6504
3927,9920.0898
3928,9965.0303
3929,9971.1504
3930,10003.5400
3931,10065.3203
3932,10100.7695
3933,9995.5195
3934,9944.5898
3935,10147.8398
3936,10069.8701
3937,10205.1602
3938,10227.0098
3939,9995.7305
3940,10009.8799
3941,9973.7500
3942,9868.4805
3943,9857.9902
3944,9784.5703
3945,9813.7803
3946,9728.4297
3947,9656.4600
3948,9715.7402
3949,9548.6504
3950,9557.8604
3951,9628.6904
3952,9570.9297
3953,9561.6299
3954,9445.2598
3955,9272.3301
3956,9321.2900
3957,9365.5195
3958,9583.8496
3959,9665.9600
3960,9652.4004
3961,9688.2100
3962,9675.4102
3963,9721.5000
3964,9834.0801
3965,9796.3096
3966,9873.4902
3967,9743.2305
3968,9614.5898
3969,9552.0195
3970,9568.4697
3971,9560.2900
3972,9584.7002
3973,9460.5996
3974,9298.6699
3975,9325.5996
3976,9240.7900
3977,9258.9502
3978,9252.7100
3979,9180.4697
3980,9126.1504
3981,9150.9502
3982,9232.1396
3983,9194.9102
3984,9314.9004
3985,9173.4297
3986,9201.7598
3987,9383.6797
3988,9397.0498
3989,9427.6299
3990,9390.4805
3991,9250.8604
3992,9239.4697
3993,9148.4805
3994,9116.2803
3995,9134.2402
3996,9122.6602
3997,9268.7695
3998,9181.8896
3999,9109.1797
4000,8962.2598
4001,8907.0996
4002,8861.8701
4003,8859.9297
4004,8874.9902
4005,8787.4502
4006,8956.1699
4007,8804.1602
4008,9041.5098
4009,9158.5898
4010,9194.5596
4011,9179.1904
4012,9108.4502
4013,9062.1504
4014,9047.0898
4015,8872.3203
4016,8863.3604
4017,8634.4502
4018,8596.8896
4019,8706.1904
4020,8648.1602
4021,8822.4502
4022,8962.2100
4023,8806.6602
4024,8636.8496
4025,8625.7197
4026,8645.6504
4027,8533.5498
4028,8632.0996
4029,8675.1396
4030,8579.1396
4031,8571.9102
4032,8519.5996
4033,8442.1104
4034,8409.0098
4035,8435.0400
4036,8744.2197
4037,8717.2197
4038,8808.1797
4039,8916.4902
4040,8889.2197
4041,8901.0498
4042,9084.1602
4043,9155.5703
4044,9119.0400
4045,9103.6904
4046,9126.0703
4047,9093.1797
4048,9087.3701
4049,9050.4004
4050,9059.7998
4051,9131.4902
4052,9303.7305
4053,9492.7100
4054,9420.8096
4055,9510.6201
4056,9508.5498
4057,9487.3799
4058,9637.5303
4059,9662.8203
4060,9639.0098
4061,9694.6299
4062,9733.5098
4063,9703.7197
4064,9662.0596
4065,9736.8398
4066,9855.6396
4067,9862.2803
4068,10030.3701
4069,9970.2998
4070,9980.1104
4071,9930.3096
4072,9734.2900
4073,9629.3496
4074,9628.9902
4075,9606.1104
4076,9657.2100
4077,9577.1201
4078,9602.6201
4079,9646.0996
4080,9636.8096
4081,9892.4004
4082,9992.8701
4083,10027.4102
4084,9983.3096
4085,9911.5000
4086,10122.4004
4087,10135.5498
4088,10207.1699
4089,10096.7197
4090,10140.8398
4091,10102.8604
4092,10008.7100
4093,9900.5596
4094,9923.1396
4095,9939.2002
4096,10134.8799
4097,10198.5996
4098,10121.2197
4099,10134.8301
4100,10248.5996
4101,10183.1397
4102,10177.3799
4103,9987.5400
4104,9958.0498
4105,9945.2197
4106,10093.5400
4107,10184.1699
4108,10301.4697
4109,10374.0195
4110,10424.5596
4111,10525.0400
4112,10509.2900
4113,10475.3301
4114,10643.6299
4115,10760.7305
4116,10764.2197
4117,10753.9297
4118,10678.5498
4119,10760.1201
4120,10908.9902
4121,10903.4004
4122,10939.9404
4123,11102.3604
4124,11138.6201
4125,11170.6104
4126,11165.2803
4127,11046.8203
4128,10810.3096
4129,10883.5195
4130,10992.7305
4131,11071.3799
4132,11140.0498
4133,11069.2197
4134,10968.4199
4135,10873.2695
4136,10944.3604
4137,11295.8897
4138,11286.5195
4139,11290.1504
4140,11141.2803
4141,11229.8701
4142,11546.1201
4143,11608.7197
4144,11734.4805
4145,11723.9199
4146,11720.7998
4147,11800.3701
4148,11935.8301
4149,11961.9697
4150,11856.0195
4151,12056.1797
4152,12027.5703
4153,12044.4902
4154,12147.8897
4155,12250.6904
4156,12238.6299
4157,11737.1797
4158,11736.3701
4159,11749.7197
4160,12091.8799
4161,12130.5098
4162,12143.3496
4163,12190.0996
4164,12386.8096
4165,12440.7197
4166,12438.9199
4167,12150.0898
4168,12215.1699
4169,12156.6797
4170,12003.6201
4171,11971.4805
4172,12227.5703
4173,12203.5303
4174,11997.0195
4175,12027.2598
4176,11872.9902
4177,11845.4102
4178,11839.7998
4179,11848.5596
4180,12008.0703
4181,12086.6699
4182,12075.9902
4183,12317.4697
4184,12456.9902
4185,12412.2305
4186,12361.1797
4187,12342.6504
4188,12314.7305
4189,12177.4404
4190,12393.6397
4191,12398.3799
4192,12554.5801
4193,12594.4199
4194,12520.1699
4195,12260.3301
4196,12193.1201
4197,12240.2500
4198,12371.7500
4199,12487.9902
4200,12420.5098
4201,12456.7002
4202,12464.2900
4203,12526.7402
4204,12575.9404
4205,12801.4805
4206,13005.3301
4207,13036.3203
4208,13157.6797
4209,13203.5898
4210,13385.7998
4211,13352.2197
4212,13396.6504
4213,13320.8799
4214,13249.8096
4215,13167.7598
4216,13253.3096
4217,13570.4297
4218,13750.5801
4219,13727.2695
4220,13761.8799
4221,13431.7803
4222,13334.0098
4223,13289.3701
4224,12999.9805
4225,13090.0098
4226,13086.7305
4227,13030.9404
4228,13309.5996
4229,13576.6797
4230,13515.6602
4231,13524.7598
4232,13625.1299
4233,13739.7998
4234,13831.5303
4235,13815.4404
4236,13928.3799
4237,13867.2197
4238,13868.3701
4239,13765.0703
4240,13756.4102
4241,13599.4697
4242,13674.6397
4243,13907.0303
4244,13918.6504
4245,13731.3496
4246,13454.0898
4247,13451.5596
4248,13454.7598
4249,13573.5400
4250,13397.2500
4251,13214.2002
4252,13024.0596
4253,12932.2305
4254,12919.4102
4255,12932.6201
4256,12975.7197
4257,12816.1904
4258,12790.5801
4259,12550.9102
4260,12588.3604
4261,12678.1299
4262,12520.2100
4263,12483.2402
4264,12427.3398
4265,12641.3897
4266,12681.6699
4267,12676.2500
4268,12731.7598
4269,12886.9697
4270,12920.0498
4271,12909.3701
4272,13031.8096
4273,12669.8604
4274,12479.2598
4275,12458.3799
4276,12450.0000
4277,12394.3701
4278,12227.2998
4279,12167.7002
4280,12383.9404
4281,12132.6797
4282,12154.9102
4283,12165.3096
4284,12005.5801
4285,11942.9600
4286,11950.6201
4287,12098.2998
4288,11950.4600
4289,12010.3096
4290,11910.7598
4291,11485.5000
4292,11508.0898
4293,11528.1797
4294,11396.9404
4295,11276.8604
4296,10967.6504
4297,11072.3897
4298,11469.4102
4299,11339.6201
4300,11576.0098
4301,11662.9697
4302,11692.5596
4303,11983.9004
4304,12116.8701
4305,12198.2402
4306,12105.5498
4307,12201.7500
4308,11929.9297
4309,12022.6397
4310,12326.8496
4311,12344.1602
4312,12339.9404
4313,12422.8701
4314,12396.3897
4315,12076.5703
4316,12050.6904
4317,12161.7803
4318,12082.8604
4319,11855.5498
4320,11845.5898
4321,11849.7695
4322,12163.6797
4323,12185.5195
4324,12194.5996
4325,12116.2998
4326,12285.7500
4327,12220.1299
4328,12252.1104
4329,12284.0801
4330,12320.2598
4331,12119.7500
4332,12202.2598
4333,12191.0098
4334,12078.3301
4335,11932.8301
4336,11939.4102
4337,12059.2002
4338,12166.9502
4339,12123.6299
4340,12395.1104
4341,12320.2100
4342,12352.9902
4343,12319.8301
4344,12301.3203
4345,12320.2695
4346,12183.0996
4347,12238.0303
4348,12201.3897
4349,12357.1201
4350,12280.2598
4351,12491.9199
4352,12478.6797
4353,12467.4102
4354,12408.0400
4355,12343.1299
4356,12413.4297
4357,12359.8301
4358,12219.7500
4359,12256.1201
4360,12228.5400
4361,12396.6699
4362,12376.9004
4363,12431.7695
4364,12646.4902
4365,12793.0303
4366,12784.3897
4367,12818.4199
4368,12877.7803
4369,12850.2803
4370,13023.8701
4371,12999.0703
4372,12948.0996
4373,13104.3398
4374,13136.0400
4375,13049.9600
4376,12942.2002
4377,13003.9902
4378,13139.5703
4379,13148.0596
4380,13084.4004
4381,13209.8398
4382,13224.9297
4383,13221.3301
4384,13304.4805
4385,13272.2305
4386,13280.4297
4387,13066.8398
4388,13021.9004
4389,12950.7998
4390,13120.0303
4391,13359.2500
4392,13331.0996
4393,13271.5703
4394,13321.7305
4395,13241.4600
4396,13305.1299
4397,13251.5898
4398,13171.5801
4399,13035.3799
4400,13059.4297
4401,13034.7402
4402,13154.5498
4403,12999.1299
4404,13015.2002
4405,12818.0996
4406,12852.3496
4407,12838.7100
4408,13113.1504
4409,13054.6602
4410,13094.2500
4411,13308.7402
4412,13397.6699
4413,13369.0898
4414,13494.9502
4415,13561.4902
4416,13516.6699
4417,13672.3701
4418,13624.5098
4419,13784.4600
4420,13932.2197
4421,13746.0801
4422,13824.9805
4423,13799.8203
4424,13787.6797
4425,13800.5996
4426,14023.2900
4427,13997.0195
4428,13926.6104
4429,13895.0303
4430,14066.9102
4431,14060.0498
4432,14162.7998
4433,14261.7900
4434,14211.8398
4435,14256.8604
4436,14235.7803
4437,14022.3203
4438,14008.8203
4439,13901.8096
4440,13886.1602
4441,14043.5195
4442,14078.5400
4443,14024.6299
4444,13992.4404
4445,14214.0400
4446,14180.7900
4447,14151.0801
4448,14235.2998
4449,14194.9004
4450,14196.9502
4451,14266.3799
4452,14163.5498
4453,14230.1397
4454,14237.4199
4455,14045.9004
4456,13764.3604
4457,13712.0400
4458,13574.8604
4459,13531.3897
4460,13509.2500
4461,13565.3096
4462,13573.2803
4463,13494.7803
4464,13621.6504
4465,13604.2197
4466,13678.6299
4467,13543.5898
4468,13481.0195
4469,13386.9902
4470,13584.0596
4471,13623.6797
4472,13628.9102
4473,13650.0596
4474,13721.6904
4475,13578.2598
4476,13555.7998
4477,13515.3301
4478,13585.1699
4479,13795.0000
4480,13845.6299
4481,14017.2305
4482,13995.8301
4483,14015.4902
4484,13967.8203
4485,14087.8701
4486,14111.6504
4487,14090.5195
4488,13957.9404
4489,14060.9102
4490,14157.0898
4491,14195.3496
4492,14061.1504
4493,13850.7803
4494,13892.3701
4495,13730.7803
4496,13771.9502
4497,13881.7100
4498,13941.4697
4499,13856.0195
4500,13890.9297
4501,13906.8496
4502,13816.7500
4503,13832.5195
4504,13817.9902
4505,13828.3701
4506,13834.3496
4507,13776.4697
4508,13603.6104
4509,13597.0996
4510,13411.8799
4511,13425.7500
4512,13516.8799
4513,13491.3496
4514,13513.4102
4515,13562.2598
4516,13602.3496
4517,13666.7197
4518,13659.9297
4519,13658.0498
4520,13799.6201
4521,13772.4004
4522,13638.7500
4523,13355.2305
4524,13444.0898
4525,13501.6299
4526,13597.3096
4527,13693.5498
4528,13750.2305
4529,13859.5801
4530,13839.6397
4531,13909.4199
4532,13908.9697
4533,13893.9805
4534,13945.0498
4535,14061.7002
4536,14033.9600
4537,14085.0898
4538,14018.3799
4539,13939.7998
4540,13968.2803
4541,13866.8096
4542,13667.0303
4543,13627.0098
4544,13698.9297
4545,13717.4199
4546,13699.1299
4547,13719.3203
4548,13562.0596
4549,13569.9902
4550,13714.7803
4551,13845.0996
4552,13867.0703
4553,13873.0703
4554,13814.5801
4555,13818.4502
4556,13860.5498
4557,13837.2900
4558,13898.5498
4559,13898.3096
4560,13934.7598
4561,13952.0195
4562,13904.8096
4563,13914.2998
4564,13833.5303
4565,13912.0303
4566,13945.7695
4567,13979.3496
4568,14161.0195
4569,14190.4404
4570,14230.2900
4571,14176.0400
4572,14287.4404
4573,14277.2803
4574,14201.0596
4575,14177.8701
4576,14124.7998
4577,14149.9297
4578,14030.8096
4579,13964.4697
4580,14157.2402
4581,14146.9502
4582,14307.2998
4583,14491.5400
4584,14504.2900
4585,14567.0000
4586,14567.7402
4587,14602.7002
4588,14620.1397
4589,14786.4600
4590,14794.0303
4591,14769.9297
4592,14801.8604
4593,14813.3203
4594,14880.9805
4595,14978.8799
4596,15137.0801
4597,15118.5000
4598,15111.5400
4599,15051.3203
4600,15108.9404
4601,15047.8398
4602,15346.4102
4603,15445.2002
4604,15450.9502
4605,15466.0596
4606,15443.6201
4607,15449.5801
4608,15148.0898
4609,15038.6104
4610,15218.6299
4611,14973.8897
4612,14873.8496
4613,14889.0996
4614,14982.8897
4615,14836.9697
4616,14922.2197
4617,14903.5498
4618,15143.7500
4619,15221.8897
4620,15227.8301
4621,15160.7803
4622,15224.5703
4623,15166.1699
4624,15165.7695
4625,15199.7900
4626,15070.5596
4627,15086.6201
4628,15041.0195
4629,14983.2002
4630,15241.8604
4631,15223.6201
4632,15179.9502
4633,15143.9697
4634,15274.3096
4635,15189.8799
4636,15221.4600
4637,15431.2500
4638,15428.5195
4639,15394.3897
4640,15382.2100
4641,15161.0303
4642,14839.2998
4643,14847.7900
4644,14898.7695
4645,14575.0195
4646,14621.8301
4647,14485.8799
4648,14541.3496
4649,14597.4004
4650,14372.7598
4651,14408.9404
4652,14487.8496
4653,14402.3496
4654,14424.8799
4655,14458.1397
4656,14381.0596
4657,14215.8301
4658,14386.3701
4659,14572.2598
4660,14597.4805
4661,14601.5898
4662,14585.7900
4663,14365.7900
4664,14403.2002
4665,14597.5498
4666,14633.3301
4667,14740.5996
4668,14629.4902
4669,14627.4102
4670,14650.5400
4671,14787.9805
4672,14883.3203
4673,14885.5703
4674,14885.6504
4675,15062.3496
4676,15084.3897
4677,15081.4697
4678,15100.0000
4679,15028.7598
4680,14937.1397
4681,15068.0303
4682,15200.3799
4683,15158.8203
4684,14990.6104
4685,15134.9502
4686,14879.1602
4687,14910.5098
4688,14984.4004
4689,14942.6201
4690,14976.2598
4691,15059.0195
4692,15029.8096
4693,15182.8897
4694,15169.1699
4695,15221.4199
4696,15182.5303
4697,15183.5801
4698,15101.5400
4699,15045.5898
4700,14876.4297
4701,14944.7695
4702,15200.0596
4703,15271.1299
4704,15344.4404
4705,15547.4297
4706,15569.9102
4707,15650.8799
4708,15719.3701
4709,15787.9697
4710,15777.7197
4711,15576.2002
4712,15481.2100
4713,15670.4199
4714,15662.0801
4715,15464.7695
4716,15530.5703
4717,15520.3897
4718,15520.0703
4719,15753.1397
4720,15742.2998
4721,15691.6904
4722,15429.7305
4723,15548.0596
4724,15517.0098
4725,15373.4404
4726,15413.4297
4727,15425.9502
4728,15312.0898
4729,15420.3203
4730,15423.2598
4731,15450.8799
4732,15475.6904
4733,15598.6699
4734,15627.2402
4735,15635.7197
4736,15812.5303
4737,15856.0498
4738,15949.8897
4739,15918.4805
4740,15818.0898
4741,15882.4502
4742,15802.0000
4743,15811.8301
4744,15602.3604
4745,15493.0898
4746,15510.1299
4747,15445.0498
4748,15542.0703
4749,15519.7598
4750,15720.3604
4751,15729.0400
4752,15801.6602
4753,15929.9502
4754,15922.7500
4755,15642.8096
4756,15771.1699
4757,15716.4600
4758,15815.8701
4759,15856.5801
4760,15745.1104
4761,15880.6904
4762,15805.0400
4763,16063.7500
4764,16100.0898
4765,16100.0898
4766,16411.1309
4767,16471.7793
4768,16521.5898
4769,16475.8106
4770,16310.7598
4771,16429.4492
4772,16637.5293
4773,16830.4395
4774,16944.3398
4775,16912.1504
4776,16705.6699
4777,16577.7695
4778,16672.6602
4779,16742.8496
4780,16661.3008
4781,16868.0391
4782,17026.9805
4783,17013.9297
4784,17301.7891
4785,17133.9902
4786,17080.5898
4787,17140.7793
4788,16901.8496
4789,16494.8398
4790,16393.1094
4791,16615.5508
4792,16266.5195
4793,16313.3604
4794,15805.5195
4795,15864.5596
4796,15822.6397
4797,15696.8897
4798,15895.0996
4799,15963.7695
4800,15857.8897
4801,15645.2695
4802,15912.7100
4803,16016.2305
4804,15973.1104
4805,15816.5498
4806,15450.1104
4807,15628.6904
4808,15621.4404
4809,15234.4199
4810,15247.9199
4811,15435.0801
4812,15842.6504
4813,15768.8604
4814,15608.9697
4815,15659.3604
4816,15826.7002
4817,15808.8096
4818,15804.8096
4819,15774.7002
4820,15742.6602
4821,15865.2197
4822,16267.6201
4823,16326.6602
4824,16368.9805
4825,16267.1797
4826,16440.9902
4827,16459.7793
4828,16603.8106
4829,16490.1309
4830,16522.2109
4831,16305.4805
4832,16135.7100
4833,16064.8203
4834,16043.9404
4835,16097.5400
4836,16472.6191
4837,16464.1797
4838,16480.5898
4839,16583.8594
4840,16617.2402
4841,16916.7695
4842,16955.0391
4843,16971.3398
4844,16911.3691
4845,17032.7500
4846,17048.4199
4847,16887.8008
4848,16953.5508
4849,17048.1992
4850,17346.5801
4851,17222.1406
4852,17249.9492
4853,17290.0098
4854,17274.0703
4855,17451.0293
4856,17373.0508
4857,17330.6992
4858,17007.8809
4859,17149.7500
4860,17088.3906
4861,16883.0391
4862,16955.4492
4863,16922.2891
4864,17083.2793
4865,17284.7109
4866,17392.2695
4867,17423.7207
4868,17513.8809
4869,17438.8008
4870,17258.5098
4871,17096.4395
4872,17145.7598
4873,16948.5898
4874,17075.4004
4875,17210.0391
4876,17183.4492
4877,17237.6504
4878,17387.2109
4879,17346.6992
4880,17512.9609
4881,17619.9707
4882,17600.6504
4883,17546.0391
4884,17308.0801
4885,17521.5098
4886,17530.5703
4887,17543.0508
4888,17543.0508
4889,17606.5293
4890,17629.2109
4891,17907.6699
4892,17903.3906
4893,17675.2402
4894,17823.6992
4895,17862.7891
4896,17873.0898
4897,17988.8594
4898,18010.1992
4899,18014.8398
4900,18048.0898
4901,17986.9707
4902,18113.5508
4903,18089.8496
4904,18153.4102
4905,18157.9395
4906,18353.7402
4907,18297.5508
4908,18297.5508
4909,18324.3496
4910,18453.6504
4911,18714.7793
4912,18749.6895
4913,18936.5508
4914,18939.3106
4915,18811.2402
4916,18952.8594
4917,18891.1406
4918,18868.5391
4919,18878.4199
4920,19093.0000
4921,19154.0703
