time,price,magnetisation,return
625,0.996006,0.005600,-0.305428
626,0.997601,0.007200,0.607750
627,0.998400,0.008000,0.303358
628,0.999199,0.008800,0.303358
629,0.999998,0.009600,0.303358
630,0.999199,0.008800,-0.305428
631,0.996804,0.006400,-0.914213
632,0.998400,0.008000,0.607751
633,0.999199,0.008800,0.303358
634,0.999199,0.008800,-0.001035
635,0.999998,0.009600,0.303358
636,0.999199,0.008800,-0.305428
637,0.999998,0.009600,0.303358
638,0.999199,0.008800,-0.305428
639,1.000799,0.010400,0.607750
640,1.000799,0.010400,-0.001035
641,0.998400,0.008000,-0.914213
642,0.998400,0.008000,-0.001035
643,0.996804,0.006400,-0.609821
644,0.999998,0.009600,1.216536
645,0.999998,0.009600,-0.001035
646,0.999199,0.008800,-0.305428
647,0.997601,0.007200,-0.609820
648,0.996006,0.005600,-0.609820
649,0.995210,0.004800,-0.305427
650,0.996006,0.005600,0.303358
651,0.994414,0.004000,-0.609820
652,0.995210,0.004800,0.303358
653,0.995210,0.004800,-0.001035
654,0.997601,0.007200,0.912143
655,0.998400,0.008000,0.303358
656,0.999199,0.008800,0.303358
657,0.998400,0.008000,-0.305427
658,0.997601,0.007200,-0.305428
659,0.998400,0.008000,0.303358
660,0.996804,0.006400,-0.609821
661,0.996804,0.006400,-0.001035
662,0.996006,0.005600,-0.305428
663,0.996006,0.005600,-0.001035
664,0.994414,0.004000,-0.609820
665,0.997601,0.007200,1.216536
666,0.995210,0.004800,-0.914213
667,0.993619,0.003200,-0.609820
668,0.994414,0.004000,0.303358
669,0.996006,0.005600,0.607750
670,0.996803,0.006400,0.303358
671,0.995210,0.004800,-0.609820
672,0.995210,0.004800,-0.001035
673,0.995210,0.004800,-0.001035
674,0.994414,0.004000,-0.305428
675,0.996006,0.005600,0.607750
676,0.996804,0.006400,0.303358
677,0.998400,0.008000,0.607751
678,0.998400,0.008000,-0.001035
679,0.995210,0.004800,-1.218606
680,0.995210,0.004800,-0.001035
681,0.994414,0.004000,-0.305428
682,0.993619,0.003200,-0.305428
683,0.994414,0.004000,0.303358
684,0.996006,0.005600,0.607750
685,0.998400,0.008000,0.912143
686,0.997601,0.007200,-0.305428
687,0.996804,0.006400,-0.305428
688,0.996006,0.005600,-0.305428
689,0.997601,0.007200,0.607750
690,0.999199,0.008800,0.607750
691,0.999998,0.009600,0.303358
692,0.999199,0.008800,-0.305428
693,0.999199,0.008800,-0.001035
694,1.000799,0.010400,0.607750
695,0.998400,0.008000,-0.914213
696,1.003204,0.012800,1.825321
697,1.002401,0.012000,-0.305427
698,1.003204,0.012800,0.303358
699,1.005614,0.015200,0.912143
700,1.007224,0.016800,0.607750
701,1.008030,0.017600,0.303358
702,1.005614,0.015200,-0.914213
703,1.004810,0.014400,-0.305428
704,1.001600,0.011200,-1.218606
705,0.999998,0.009600,-0.609820
706,1.000799,0.010400,0.303358
707,1.004006,0.013600,1.216536
708,1.004810,0.014400,0.303358
709,1.007224,0.016800,0.912143
710,1.007224,0.016800,-0.001035
711,1.008837,0.018400,0.607751
712,1.007224,0.016800,-0.609821
713,1.008030,0.017600,0.303358
714,1.009644,0.019200,0.607751
715,1.007224,0.016800,-0.914214
716,1.007224,0.016800,-0.001035
717,1.009644,0.019200,0.912144
718,1.008837,0.018400,-0.305428
719,1.006419,0.016000,-0.914213
720,1.006419,0.016000,-0.001035
721,1.004006,0.013600,-0.914213
722,1.004006,0.013600,-0.001035
723,1.007224,0.016800,1.216536
724,1.008837,0.018400,0.607751
725,1.008837,0.018400,-0.001035
726,1.012880,0.022400,1.520928
727,1.013691,0.023200,0.303358
728,1.013691,0.023200,-0.001035
729,1.013691,0.023200,-0.001035
730,1.016127,0.025600,0.912143
731,1.017754,0.027200,0.607751
732,1.021833,0.031200,1.520928
733,1.025108,0.034400,1.216537
734,1.022651,0.032000,-0.914213
735,1.023470,0.032800,0.303357
736,1.022651,0.032000,-0.305427
737,1.022651,0.032000,-0.001035
738,1.025929,0.035200,1.216535
739,1.025929,0.035200,-0.001035
740,1.025108,0.034400,-0.305427
741,1.019384,0.028800,-2.131784
742,1.016940,0.026400,-0.914213
743,1.014503,0.024000,-0.914213
744,1.015315,0.024800,0.303358
745,1.016940,0.026400,0.607750
746,1.018569,0.028000,0.607751
747,1.020200,0.029600,0.607750
748,1.021833,0.031200,0.607750
749,1.022651,0.032000,0.303359
750,1.022651,0.032000,-0.001035
751,1.022651,0.032000,-0.001035
752,1.024289,0.033600,0.607749
753,1.021833,0.031200,-0.914213
754,1.021833,0.031200,-0.001035
755,1.022651,0.032000,0.303359
756,1.021833,0.031200,-0.305429
757,1.021016,0.030400,-0.305427
758,1.021833,0.031200,0.303357
759,1.018569,0.028000,-1.218605
760,1.018569,0.028000,-0.001035
761,1.019384,0.028800,0.303357
762,1.016940,0.026400,-0.914213
763,1.021016,0.030400,1.520929
764,1.020200,0.029600,-0.305428
765,1.016940,0.026400,-1.218606
766,1.014503,0.024000,-0.914213
767,1.013691,0.023200,-0.305428
768,1.012071,0.021600,-0.609820
769,1.013691,0.023200,0.607750
770,1.014503,0.024000,0.303358
771,1.012071,0.021600,-0.914213
772,1.012881,0.022400,0.303357
773,1.015315,0.024800,0.912144
774,1.016127,0.025600,0.303357
775,1.017754,0.027200,0.607751
776,1.016940,0.026400,-0.305428
777,1.020200,0.029600,1.216536
778,1.016940,0.026400,-1.218606
779,1.012881,0.022400,-1.522999
780,1.013691,0.023200,0.303358
781,1.013691,0.023200,-0.001035
782,1.012071,0.021600,-0.609820
783,1.009645,0.019200,-0.914213
784,1.010453,0.020000,0.303357
785,1.012071,0.021600,0.607751
786,1.011261,0.020800,-0.305428
787,1.014503,0.024000,1.216536
788,1.012881,0.022400,-0.609821
789,1.017754,0.027200,1.825322
790,1.021016,0.030400,1.216536
791,1.021833,0.031200,0.303357
792,1.019384,0.028800,-0.914213
793,1.021833,0.031200,0.912143
